user_id,age,gender,region,occupation,annual_income,debt,credit_score,annual_spending,num_cards,late_payment,financial_accident,total_deposit,total_savings,total_assets
2638,69,0,서울,자영업자,5314,3147,750,445,4,0,0,2575,1780,1208
2639,71,0,인천,프리랜서,2942,986,750,556,1,0,0,475,565,54
2640,20,0,경기,은퇴자,2192,743,730,254,1,0,0,1072,803,1132
2641,36,1,서울,무직,1202,596,750,128,2,0,0,1308,1541,2253
2642,68,0,경기,무직,1565,878,700,202,2,0,0,410,149,-319
2643,68,1,경기,중소기업 직원,5049,1768,800,1038,3,0,0,1650,1605,1487
2644,59,0,기타 지방,프리랜서,2024,762,800,324,1,0,0,834,910,982
2645,63,0,기타 지방,프리랜서,2647,1299,750,340,1,0,0,450,506,-343
2646,45,1,기타 지방,중소기업 직원,3304,1789,750,653,2,0,1,1804,2298,2313
2647,32,0,지방 대도시,공무원,4869,2074,900,1138,4,0,0,543,1167,-364
2648,47,0,기타 지방,은퇴자,1204,364,750,248,2,0,0,306,682,624
2649,58,1,경기,은퇴자,2450,1100,750,584,2,0,0,676,1012,588
2650,60,1,기타 지방,중소기업 직원,3339,1862,700,444,3,0,1,1468,2842,2448
2651,37,0,지방 대도시,공무원,4940,2071,900,978,4,0,0,1257,1307,493
2652,48,1,지방 대도시,은퇴자,1704,565,700,202,1,1,0,1316,1213,1964
2653,44,1,경기,자영업자,4263,2198,800,447,3,0,0,1056,619,-523
2654,57,1,지방 대도시,공무원,5084,2363,900,998,3,0,0,1460,376,-527
2655,43,1,지방 대도시,자영업자,3615,1406,800,435,2,0,0,759,693,46
2656,36,1,인천,자영업자,4506,2238,800,1002,2,0,0,830,1335,-73
2657,39,1,경기,은퇴자,1933,806,750,196,2,0,0,641,407,242
2658,22,1,기타 지방,자영업자,3540,1826,780,890,4,0,0,347,341,-1138
2659,30,1,경기,무직,1365,661,700,287,1,1,0,1501,1660,2500
2660,66,0,경기,중소기업 직원,4320,1892,800,784,3,0,0,355,758,-779
2661,61,0,서울,공무원,6120,2448,850,860,4,0,0,605,643,-1200
2662,78,1,인천,공무원,6246,3355,850,1138,5,0,0,1647,1277,-431
2663,49,1,인천,자영업자,4633,2598,800,933,2,0,0,1014,847,-737
2664,45,0,인천,무직,1084,386,750,134,1,0,0,826,1367,1807
2665,32,1,경기,프리랜서,3672,1272,800,874,2,0,0,763,727,218
2666,69,0,경기,무직,1520,612,700,201,1,0,0,2298,2310,3996
2667,44,1,기타 지방,프리랜서,2592,1150,800,510,1,0,0,847,1174,871
2668,49,0,인천,공무원,5141,1610,900,1012,2,0,0,488,1113,-9
2669,59,0,경기,공무원,5516,2945,900,706,4,0,0,1206,1500,-239
2670,31,1,지방 대도시,무직,1062,444,750,115,1,0,0,1352,877,1785
2671,70,0,기타 지방,공무원,3612,1988,850,457,2,0,0,1701,1109,822
2672,44,0,기타 지방,대기업 직원,4770,1772,900,414,3,0,0,377,624,-771
2673,30,0,기타 지방,대기업 직원,5965,2584,900,722,4,0,0,593,769,-1222
2674,27,0,기타 지방,무직,819,302,730,105,1,0,0,1038,1939,2675
2675,31,0,서울,중소기업 직원,4351,2396,850,625,3,0,0,194,583,-1619
2676,73,1,인천,중소기업 직원,3977,1393,800,854,3,0,0,1799,1694,2100
2677,32,0,지방 대도시,중소기업 직원,3470,1853,850,316,3,0,0,1334,564,45
2678,40,0,경기,은퇴자,2102,1202,750,340,1,0,0,1860,485,1143
2679,35,1,기타 지방,중소기업 직원,3552,1324,850,568,2,0,0,1588,1465,1729
2680,35,1,기타 지방,자영업자,3984,1565,800,522,4,0,0,716,142,-707
2681,20,1,경기,중소기업 직원,4656,2583,780,726,2,1,0,685,1216,-682
2682,22,1,지방 대도시,대기업 직원,6007,2378,880,1433,4,0,0,1220,1019,-139
2683,26,0,경기,은퇴자,2242,1161,680,303,1,1,0,511,1289,639
2684,68,1,인천,대기업 직원,6443,2965,850,1135,4,0,0,1861,1273,169
2685,48,0,인천,공무원,5219,2260,900,978,4,0,0,362,848,-1050
2686,49,0,서울,자영업자,4941,1599,800,1114,3,0,0,497,568,-534
2687,69,0,경기,중소기업 직원,4805,2773,800,814,4,0,0,1694,2524,1445
2688,57,1,기타 지방,자영업자,3568,1978,800,504,2,0,0,781,878,-319
2689,23,0,인천,공무원,5591,1819,880,1089,4,0,0,0,0,-1819
2690,40,1,경기,대기업 직원,7553,2970,900,751,4,0,0,487,1175,-1308
2691,54,1,기타 지방,자영업자,3878,2270,800,531,2,0,0,2404,1636,1770
2692,57,0,기타 지방,중소기업 직원,2860,997,850,492,1,0,0,1836,673,1512
2693,42,0,지방 대도시,대기업 직원,5179,3085,900,966,4,0,0,935,606,-1544
2694,59,0,기타 지방,은퇴자,1240,388,750,103,2,0,0,1136,592,1340
2695,44,1,서울,프리랜서,2491,1326,800,559,2,0,0,725,418,-183
2696,31,1,지방 대도시,프리랜서,2450,1006,800,394,1,0,0,1407,68,469
2697,21,0,기타 지방,중소기업 직원,3629,1207,830,351,2,0,0,1472,764,1029
2698,24,0,인천,중소기업 직원,4728,2562,830,881,3,0,0,606,789,-1167
2699,51,1,경기,자영업자,3921,2203,700,541,2,0,1,1340,937,74
2700,63,1,서울,은퇴자,2624,1005,700,441,1,0,0,1027,1429,1451
2701,38,1,지방 대도시,자영업자,3668,1182,800,416,4,0,0,1515,881,1214
2702,33,1,서울,프리랜서,2634,804,750,448,2,1,0,1141,1265,1602
2703,67,0,서울,무직,1731,641,700,239,1,0,0,1292,1282,1933
2704,65,0,인천,공무원,5269,1824,850,529,2,0,0,2554,2386,3116
2705,63,0,지방 대도시,은퇴자,2187,845,700,353,2,0,0,283,596,34
2706,28,0,기타 지방,중소기업 직원,3785,1249,830,894,3,0,0,816,1051,618
2707,39,0,지방 대도시,자영업자,4262,1944,800,695,4,0,0,446,115,-1383
2708,21,1,지방 대도시,중소기업 직원,4197,1540,830,890,4,0,0,786,844,90
2709,37,1,기타 지방,은퇴자,1681,848,750,327,2,0,0,418,1154,724
2710,72,1,지방 대도시,자영업자,3667,1116,700,433,3,1,0,1612,1410,1906
2711,30,0,인천,대기업 직원,7471,2267,900,1189,3,0,0,2601,2179,2513
2712,64,1,인천,공무원,5849,2793,850,1101,3,0,0,1399,705,-689
2713,77,1,지방 대도시,프리랜서,2701,1545,750,469,1,0,0,1214,658,327
2714,50,1,인천,자영업자,4278,2456,800,370,3,0,0,408,0,-2048
2715,41,0,인천,자영업자,4800,2123,800,686,4,0,0,629,1070,-424
2716,72,0,서울,공무원,6978,3258,850,1186,4,0,0,1068,1297,-893
2717,44,1,기타 지방,무직,818,262,750,154,2,0,0,386,928,1052
2718,71,0,기타 지방,자영업자,3361,2009,750,340,2,0,0,1559,1260,810
2719,41,0,기타 지방,무직,990,362,750,122,1,0,0,1654,1303,2595
2720,36,1,지방 대도시,자영업자,3546,1947,800,503,3,0,0,0,299,-1648
2721,51,1,인천,중소기업 직원,4177,1269,850,666,4,0,0,409,537,-323
2722,37,0,지방 대도시,자영업자,2752,1154,800,507,2,0,0,845,381,72
2723,68,0,지방 대도시,공무원,4336,2020,850,455,2,0,0,708,363,-949
2724,33,1,기타 지방,은퇴자,1632,493,750,273,1,0,0,1389,971,1867
2725,69,0,지방 대도시,자영업자,3257,1123,750,519,4,0,0,1663,1097,1637
2726,68,1,인천,중소기업 직원,4603,2284,700,668,3,0,1,296,738,-1250
2727,47,1,경기,은퇴자,2044,847,750,235,1,0,0,732,554,439
2728,21,0,기타 지방,중소기업 직원,3914,1227,830,834,4,0,0,1743,996,1512
2729,41,0,서울,무직,1561,690,700,233,1,1,0,1711,1682,2703
2730,55,1,경기,공무원,5574,1740,900,526,4,0,0,1639,1180,1079
2731,35,1,인천,자영업자,4372,1318,800,700,2,0,0,1308,888,878
2732,31,0,경기,무직,1612,878,750,383,1,0,0,526,1155,803
2733,30,1,기타 지방,자영업자,3458,1308,800,704,4,0,0,580,1057,329
2734,21,0,인천,무직,1178,553,730,199,2,0,0,490,1037,974
2735,71,0,기타 지방,공무원,4533,2632,850,513,3,0,0,1385,426,-821
2736,32,1,서울,공무원,5730,2507,900,903,4,0,0,443,423,-1641
2737,47,0,경기,프리랜서,2931,1193,800,573,1,0,0,1123,781,711
2738,56,1,서울,프리랜서,4382,1871,800,1032,2,0,0,1180,1661,970
2739,42,1,경기,중소기업 직원,4723,2701,850,928,4,0,0,1992,1291,582
2740,26,1,지방 대도시,중소기업 직원,4259,1600,830,650,3,0,0,1603,1068,1071
2741,47,1,인천,프리랜서,3869,1911,800,381,4,0,0,1918,255,262
2742,27,1,인천,자영업자,5005,2532,780,654,2,0,0,1813,619,-100
2743,48,1,경기,공무원,6319,2684,900,723,3,0,0,827,681,-1176
2744,43,1,서울,자영업자,5155,2203,800,1077,4,0,0,1332,387,-484
2745,22,0,인천,중소기업 직원,4248,1480,830,721,2,0,0,1506,1443,1469
2746,28,1,경기,공무원,5039,2047,880,796,2,0,0,1075,1750,778
2747,21,0,서울,프리랜서,3982,1875,780,776,2,0,0,738,1263,126
2748,79,0,인천,자영업자,5164,2405,750,853,2,0,0,1755,1140,490
2749,32,0,인천,프리랜서,2602,1040,800,612,2,0,0,663,178,-199
2750,36,0,경기,은퇴자,2366,995,750,483,2,0,0,1077,408,490
2751,59,1,기타 지방,은퇴자,1424,503,650,148,1,0,1,850,748,1095
2752,37,1,서울,자영업자,3699,1322,800,489,2,0,0,848,551,77
2753,35,1,서울,공무원,6541,3505,900,717,5,0,0,48,410,-3047
2754,32,0,기타 지방,은퇴자,1528,590,750,316,1,0,0,1160,626,1196
2755,45,1,인천,공무원,5272,1806,900,1243,4,0,0,0,0,-1806
2756,25,0,기타 지방,은퇴자,1644,715,680,211,1,1,0,1051,354,690
2757,36,1,경기,무직,1422,646,750,128,2,0,0,733,363,450
2758,57,0,지방 대도시,중소기업 직원,3401,1313,850,359,3,0,0,1073,960,720
2759,68,1,지방 대도시,중소기업 직원,4155,1501,800,315,4,0,0,347,192,-962
2760,33,0,서울,자영업자,4684,2639,800,839,4,0,0,1045,648,-946
2761,21,1,경기,은퇴자,2486,1064,730,435,2,0,0,974,1008,918
2762,47,0,지방 대도시,무직,1134,577,650,258,2,0,1,429,111,-37
2763,43,1,지방 대도시,무직,998,369,750,199,1,0,0,94,690,415
2764,65,0,서울,은퇴자,1951,1010,700,403,2,0,0,1472,1103,1565
2765,38,1,지방 대도시,중소기업 직원,4181,1540,850,844,4,0,0,1479,797,736
2766,50,1,지방 대도시,대기업 직원,6867,2973,900,845,3,0,0,1225,1408,-340
2767,27,1,기타 지방,중소기업 직원,3212,1063,830,320,3,0,0,737,225,-101
2768,67,0,서울,중소기업 직원,4244,2449,800,660,3,0,0,2417,1921,1889
2769,39,1,인천,중소기업 직원,5031,2325,850,527,2,0,0,1700,621,-4
2770,27,1,지방 대도시,공무원,5326,1934,880,1273,3,0,0,1211,1384,661
2771,38,1,지방 대도시,중소기업 직원,3175,1616,850,533,4,0,0,1439,1090,913
2772,77,1,서울,대기업 직원,7605,3402,850,785,3,0,0,1169,299,-1934
2773,59,0,기타 지방,프리랜서,2076,867,800,488,2,0,0,0,352,-515
2774,36,1,인천,무직,1287,634,700,232,2,1,0,0,0,-634
2775,25,1,지방 대도시,은퇴자,1431,524,730,304,1,0,0,1499,1304,2279
2776,49,0,지방 대도시,공무원,4253,2417,900,544,2,0,0,0,272,-2145
2777,42,1,서울,중소기업 직원,5072,2684,850,1207,4,0,0,1371,864,-449
2778,45,1,기타 지방,은퇴자,1932,879,750,329,1,0,0,49,768,-62
2779,43,0,서울,대기업 직원,9156,2759,900,1624,5,0,0,1162,550,-1047
2780,30,0,인천,프리랜서,3003,1053,800,481,4,0,0,310,625,-118
2781,40,1,기타 지방,무직,980,511,750,202,1,0,0,1344,312,1145
2782,48,1,인천,대기업 직원,6634,3851,900,584,5,0,0,675,944,-2232
2783,43,1,인천,무직,1063,348,750,142,1,0,0,829,821,1302
2784,32,1,서울,공무원,5688,1870,900,462,4,0,0,2085,1098,1313
2785,67,0,기타 지방,자영업자,2970,1496,750,382,2,0,0,1495,1700,1699
2786,67,0,기타 지방,무직,1164,658,700,165,2,0,0,1032,413,787
2787,37,1,지방 대도시,무직,976,492,750,135,1,0,0,457,11,-24
2788,57,1,기타 지방,중소기업 직원,3654,1468,850,551,4,0,0,1287,608,427
2789,45,0,기타 지방,자영업자,2477,1064,800,237,2,0,0,1714,1822,2472
2790,39,1,기타 지방,자영업자,3830,1529,800,783,3,0,0,310,415,-804
2791,42,0,기타 지방,무직,958,401,750,95,1,0,0,835,923,1357
2792,39,0,경기,무직,1162,679,650,110,2,0,1,228,448,-3
2793,33,1,경기,무직,1592,617,750,158,1,0,0,1906,1440,2729
2794,51,0,인천,중소기업 직원,4371,2605,850,831,2,0,0,2338,1057,790
2795,26,0,인천,중소기업 직원,5175,2171,830,1058,2,0,0,1439,827,95
2796,35,0,경기,공무원,5665,2661,900,1105,4,0,0,859,816,-986
2797,31,0,경기,프리랜서,4372,1922,800,834,2,0,0,356,600,-966
2798,31,1,서울,프리랜서,4137,2274,800,989,2,0,0,2013,1426,1165
2799,51,1,서울,프리랜서,4284,1467,800,834,4,0,0,1292,720,545
2800,57,0,서울,중소기업 직원,4717,1970,850,567,4,0,0,1412,2203,1645
2801,20,0,경기,공무원,5229,1839,880,1252,3,0,0,1044,509,-286
2802,54,1,기타 지방,은퇴자,1807,697,750,297,1,0,0,1870,739,1912
2803,79,0,인천,자영업자,4560,1585,750,546,3,0,0,1056,490,-39
2804,54,0,인천,중소기업 직원,4650,2517,850,400,3,0,0,1197,1278,-42
2805,27,1,경기,자영업자,5072,2986,780,948,3,0,0,876,891,-1219
2806,54,1,기타 지방,자영업자,3586,1611,800,677,3,0,0,238,206,-1167
2807,65,1,서울,중소기업 직원,5060,2946,800,637,2,0,0,918,477,-1551
2808,40,1,인천,무직,1170,518,750,149,2,0,0,1505,678,1665
2809,33,0,지방 대도시,대기업 직원,6498,2516,900,1416,3,0,0,476,470,-1570
2810,50,0,서울,대기업 직원,7711,4343,900,1134,3,0,0,706,327,-3310
2811,49,0,지방 대도시,공무원,4938,2267,800,795,4,0,1,828,1065,-374
2812,40,0,경기,은퇴자,2427,1033,750,268,2,0,0,1209,268,444
2813,30,0,경기,프리랜서,4247,1316,800,714,4,0,0,733,808,225
2814,41,0,인천,공무원,4807,1935,900,446,3,0,0,307,661,-967
2815,52,1,경기,프리랜서,3061,1164,750,632,4,1,0,1781,1458,2075
2816,61,1,인천,대기업 직원,6502,2190,850,1031,4,0,0,331,318,-1541
2817,44,1,인천,프리랜서,2487,839,800,358,1,0,0,1175,491,827
2818,49,0,지방 대도시,무직,1062,465,750,241,1,0,0,1197,1239,1971
2819,79,0,지방 대도시,무직,1180,457,700,226,1,0,0,2216,1427,3186
2820,23,1,서울,대기업 직원,8761,4288,880,1847,4,0,0,541,596,-3151
2821,34,0,경기,공무원,6462,2818,900,839,4,0,0,1002,1428,-388
2822,26,0,서울,프리랜서,4332,2543,780,914,4,0,0,635,431,-1477
2823,34,0,경기,중소기업 직원,5178,1640,850,493,2,0,0,323,558,-759
2824,79,1,서울,자영업자,3643,1830,750,517,4,0,0,923,1356,449
2825,63,1,인천,무직,1436,849,700,178,1,0,0,1712,1684,2547
2826,44,0,경기,공무원,5446,2154,900,934,3,0,0,58,363,-1733
2827,42,1,서울,무직,1478,590,750,249,2,0,0,1054,1224,1688
2828,73,1,경기,대기업 직원,6794,3511,850,757,4,0,0,1133,2069,-309
2829,46,1,인천,무직,1519,837,700,140,2,1,0,1487,484,1134
2830,45,1,기타 지방,프리랜서,1796,981,750,428,2,1,0,1262,761,1042
2831,30,0,서울,무직,1780,868,700,402,1,1,0,1543,567,1242
2832,51,0,서울,은퇴자,2698,1490,750,383,2,0,0,1599,1091,1200
2833,47,1,경기,프리랜서,2741,1509,800,610,1,0,0,1491,797,779
2834,37,1,서울,은퇴자,1891,1055,750,201,2,0,0,2682,1493,3120
2835,65,1,서울,자영업자,4773,2796,750,471,2,0,0,1704,938,-154
2836,50,1,지방 대도시,프리랜서,2232,892,800,322,1,0,0,1127,669,904
2837,47,1,경기,중소기업 직원,4414,2317,800,815,3,1,0,1892,1156,731
2838,33,1,인천,공무원,5819,2436,900,499,4,0,0,457,625,-1354
2839,38,0,경기,프리랜서,3768,1262,800,383,4,0,0,746,1206,690
2840,30,1,기타 지방,프리랜서,2814,1662,800,579,2,0,0,474,361,-827
2841,38,1,인천,무직,1092,479,750,121,1,0,0,1687,1747,2955
2842,42,0,기타 지방,공무원,4716,2169,900,681,2,0,0,717,408,-1044
2843,43,1,경기,은퇴자,2363,1330,750,229,1,0,0,907,750,327
2844,28,1,기타 지방,대기업 직원,6393,2333,880,722,5,0,0,0,0,-2333
2845,32,1,경기,대기업 직원,8151,3226,900,1543,5,0,0,1175,1785,-266
2846,56,1,인천,자영업자,4709,2791,800,523,2,0,0,2014,1261,484
2847,45,1,기타 지방,대기업 직원,6380,3213,900,1449,5,0,0,1400,1507,-306
2848,72,0,지방 대도시,프리랜서,2312,792,750,373,2,0,0,1070,1510,1788
2849,25,0,지방 대도시,대기업 직원,6902,3083,880,816,3,0,0,2146,680,-257
2850,42,1,기타 지방,공무원,4080,1259,900,653,2,0,0,1705,837,1283
2851,51,0,기타 지방,프리랜서,2750,1123,800,473,2,0,0,1306,1301,1484
2852,32,1,경기,무직,1223,494,750,194,1,0,0,795,625,926
2853,47,0,지방 대도시,공무원,5226,2697,900,741,3,0,0,999,445,-1253
2854,33,1,지방 대도시,자영업자,4425,1651,800,611,4,0,0,1338,1107,794
2855,45,1,서울,은퇴자,1941,1090,750,322,1,0,0,1173,753,836
2856,36,0,서울,중소기업 직원,5504,1908,850,613,2,0,0,1199,1820,1111
2857,61,1,서울,대기업 직원,9495,5250,850,1388,5,0,0,475,567,-4208
2858,36,1,기타 지방,자영업자,3424,1400,800,605,4,0,0,557,525,-318
2859,35,1,기타 지방,은퇴자,1644,983,750,360,2,0,0,1410,1199,1626
2860,60,1,인천,공무원,6207,3709,850,487,4,0,0,2239,993,-477
2861,42,1,서울,프리랜서,4058,2095,800,942,4,0,0,850,456,-789
2862,63,1,경기,공무원,6289,2143,850,721,3,0,0,1759,707,323
2863,54,1,인천,중소기업 직원,4109,1293,850,376,3,0,0,1601,1737,2045
2864,73,0,지방 대도시,공무원,4258,1987,850,389,2,0,0,694,922,-371
2865,32,0,지방 대도시,프리랜서,1886,820,800,431,1,0,0,932,733,845
2866,51,0,경기,무직,1503,472,750,287,2,0,0,686,1327,1541
2867,58,1,서울,무직,1550,501,750,151,1,0,0,377,341,217
2868,63,1,서울,대기업 직원,9487,5150,850,1110,5,0,0,996,628,-3526
2869,64,0,지방 대도시,은퇴자,1467,554,700,313,2,0,0,1432,1093,1971
2870,35,1,경기,공무원,6277,2569,900,612,5,0,0,916,613,-1040
2871,46,1,경기,공무원,6255,3709,900,882,3,0,0,1165,1004,-1540
2872,49,1,기타 지방,중소기업 직원,3625,1238,850,326,2,0,0,1947,1607,2316
2873,30,0,경기,은퇴자,1927,674,750,163,1,0,0,377,393,96
2874,22,0,인천,은퇴자,2113,918,730,309,1,0,0,387,728,197
2875,59,0,지방 대도시,자영업자,4436,2341,800,510,2,0,0,811,1349,-181
2876,42,1,경기,자영업자,3525,2058,800,331,3,0,0,116,559,-1383
2877,47,1,서울,중소기업 직원,5568,2323,850,1208,4,0,0,393,395,-1535
2878,46,1,지방 대도시,대기업 직원,6918,3180,900,1608,5,0,0,624,905,-1651
2879,43,0,인천,중소기업 직원,4453,2409,850,1059,4,0,0,474,1010,-925
2880,35,0,기타 지방,공무원,4387,1345,900,967,4,0,0,2574,1092,2321
2881,42,1,서울,중소기업 직원,5137,2778,850,1103,3,0,0,1045,691,-1042
2882,57,0,인천,프리랜서,2155,810,800,446,2,0,0,718,405,313
2883,48,1,기타 지방,자영업자,3001,1013,700,262,2,0,1,488,272,-253
2884,35,0,인천,중소기업 직원,3718,2226,850,865,2,0,0,581,301,-1344
2885,48,0,경기,대기업 직원,6264,2754,900,800,3,0,0,206,466,-2082
2886,45,1,지방 대도시,공무원,4956,1768,900,943,2,0,0,992,499,-277
2887,59,1,인천,자영업자,5108,1821,800,1221,3,0,0,687,524,-610
2888,50,1,기타 지방,대기업 직원,4772,2230,900,993,2,0,0,1192,741,-297
2889,54,0,기타 지방,자영업자,3493,1899,800,800,3,0,0,950,695,-254
2890,46,1,지방 대도시,프리랜서,2211,893,800,212,2,0,0,457,256,-180
2891,43,1,경기,자영업자,4636,1664,800,516,4,0,0,0,0,-1664
2892,58,0,지방 대도시,중소기업 직원,3753,1525,850,479,3,0,0,3100,2186,3761
2893,41,1,기타 지방,무직,916,495,700,138,2,1,0,2016,1247,2768
2894,56,1,경기,무직,1184,508,750,262,2,0,0,1355,1011,1858
2895,27,1,지방 대도시,중소기업 직원,3963,2159,830,639,4,0,0,1827,427,95
2896,33,1,지방 대도시,은퇴자,1979,956,750,295,1,0,0,2425,1961,3430
2897,39,0,기타 지방,대기업 직원,6066,2542,900,534,5,0,0,1436,1017,-89
2898,33,0,인천,대기업 직원,8269,3871,900,1395,5,0,0,1523,1062,-1286
2899,65,1,경기,대기업 직원,8444,3918,850,832,3,0,0,1372,1125,-1421
2900,46,0,기타 지방,대기업 직원,6000,3332,900,695,3,0,0,1083,763,-1486
2901,22,0,서울,은퇴자,1996,1024,730,462,2,0,0,90,0,-934
2902,53,1,인천,대기업 직원,7279,3866,900,1680,3,0,0,2087,1961,182
2903,32,1,지방 대도시,대기업 직원,6466,2223,900,1451,4,0,0,1602,738,117
2904,21,1,지방 대도시,대기업 직원,5648,2340,880,943,2,0,0,228,800,-1312
2905,27,0,서울,무직,1303,598,680,259,1,1,0,561,68,31
2906,35,1,지방 대도시,중소기업 직원,4107,2269,850,409,2,0,0,433,0,-1836
2907,51,0,서울,자영업자,5454,2535,800,870,2,0,0,2150,2649,2264
2908,45,0,서울,공무원,5773,2554,900,847,2,0,0,1424,1000,-130
2909,20,0,서울,은퇴자,2622,1346,730,300,1,0,0,679,1379,712
2910,40,0,경기,중소기업 직원,4142,1747,850,378,3,0,0,1050,1637,940
2911,54,1,서울,자영업자,3763,1707,800,712,3,0,0,815,1082,190
2912,53,0,기타 지방,공무원,3718,1956,900,834,3,0,0,1628,1317,989
2913,64,0,경기,대기업 직원,8426,3779,850,1582,3,0,0,1302,177,-2300
2914,58,0,인천,중소기업 직원,4487,1650,850,387,4,0,0,1828,1469,1647
2915,38,0,지방 대도시,중소기업 직원,3562,2125,850,607,2,0,0,725,800,-600
2916,58,1,경기,무직,1140,661,750,229,1,0,0,877,632,848
2917,43,0,지방 대도시,공무원,4573,2253,900,595,3,0,0,1357,1131,235
2918,58,0,경기,대기업 직원,7555,2318,900,1359,4,0,0,433,325,-1560
2919,43,0,지방 대도시,공무원,4302,2003,900,349,4,0,0,740,966,-297
2920,29,1,지방 대도시,공무원,5110,2713,880,680,4,0,0,972,362,-1379
2921,46,1,인천,대기업 직원,6274,3049,900,848,3,0,0,545,160,-2344
